id,text,humor_mechanism
tweet23384,"RT @JozeepH: @chistemalo qe le dijo una chinche a otra chinche, te amo chincheramente y la otra le dijo hay chinche chismosaaa!",wordplay
tweet2889,Hay dos clases de personas: Las que se rien feo y las que se rien de la gente que se rie feo.,reference
tweet304,"—Hijo ¿por qué tardas tanto en el baño?

—Perdón, mamá. Me metí a inhalar cocaína.

—No es cierto. Estás en twitter ¿puto vicioso?",exaggeration
tweet13105,"—Soy Bruce, hijo de Thomas, heredero de la fortuna Wayne, amo y señor de Wayne Corps y protector de Ciudad Gótica.

—Sin IFE no puede pasar.",irony
tweet18424,"—Mamá te traje una buena noticia —¿Sacaste 10 en Matemáticas? —Te dije una buena noticia, no un milagro",exaggeration
tweet1142,"-¡Manolo, fíjate que me cayó mal la paella! -¡Pues ya no le hables, Venancio!",misunderstanding
tweet4436,"“Día 23 de 365, bitácora del capitán”

—La dieta no funciona, voy por taquitos.",absurd
tweet21461,"—¿Qué tienes princesa?
—NADA PENDEJO, QUIERO ESTAR SOLA, VETE A LA VERGA.
—Ok.

*En facebook*
“Un novio que se preocupe por ti, eso. 😔”",irony
tweet12395,"""Es imposible"", dijo el orgullo. ""Es arriesgado"", dijo la experiencia. ''Matanga'' dijo la changa.",parody
tweet18842,Di vuelta el televisor para verlo a Neymar de pie.,exaggeration
tweet19233,-En que se diferencian un buzón del culo de un león? -No se. -Entonces tené cuidado donde tirás las cartas...,analogy
tweet4006,"Desde que Disney creó La Bella y La Bestia, cualquier animal se cree príncipe.",analogy
tweet22731,"#EnUnaEscuelaNuncaFalta el nerd que le recuerda al maestro que encargo tarea, justo el día que tu no la llevaste.",reference
tweet18646,Todos lo hacemos: En la cama En el sofá En el baño En la mesa De día De noche De muchas posiciones LO IMPORTANTE ES DORMIR.,unmasking
tweet20227,"-Qué bien hueles, ¿Qué usas?
-La ducha.",irony
tweet10037,"“Me da un perro de aquí”

—Yo en Chihuahua.",wordplay
tweet23265,"—Mamá, reprobé 5 clases.
—Te ayudaremos.
—Estoy en drogas.
—Lo superaremos.
—Olvidé en la escuela el Tupperware.
—¡Ahorita vas a ver cabrón!",reference
tweet14215,R.E.G.G.A.E.T.O.N = Ruido Extremadamente Grosero y Grotesco Altamente Estúpido y Tonto que Obstruye Neuronas!,wordplay
tweet5008,"- ¡Señorita!¡Eh, usted, la rubia!
- ¿Si, es a mi?
- ¡Le comunicamos que su avión viene demorado!.
- Hay qué lindo, ese es mi color favorito.",stereotype
tweet2314,"Papá, papá, ¿cuánto cuesta casarse?
No se hijo, yo todavía lo estoy pagando.
#Chistes #Humor #Anecdotas #Crueles ...",exaggeration
tweet23205,"Era una familia tan tacaña pero tan tacaña, que comían cereal con tenedor para ahorrar leche para mañana",exaggeration
tweet17256,"El dolar anda en $14.20 el euro en $17.40 y tú para mí andas valiendo verga, así que #NetaPerdón.",insults
tweet14506,"— Mama... ¿me amas? — Si hijo... — ¿Me dejaras ir a la fiesta? — No hijo... — ¿Alguna vez has escuchado el dicho ""Si amas algo dejalo ir""?",parody
tweet22090,"Murió Osvaldo Bayer, si era Bayer era bueno",parody
tweet16197,"El teclado debería tener una tecla de:  ""Mi mamá esta detrás de mi, por eso no te respondo"". xD",reference
tweet20261,¿Cuál es el verdadero nombre de tribilín? BILIN BILIN BILIN.,wordplay
tweet1010,Si le escribes el mensaje más lindo de la humanidad y te lo responde con ''OK'' déjala ir... y dísparale mientras esté a lo lejos.,exaggeration
tweet12197,"—¡Abuelo! Todos me dicen gorda.
—No hagas caso, ¿Tienes tarea?
—Sí.
—Pues no dejes para Marrana lo que puedes hacer oink.
—¡ABUELOO!
—JAJAJÁ",wordplay
tweet7881,"“¿Sexo con condón? A ver, cómete un tamal con hoja”.

—El Brayan tratando de justificar el embarazo de la Yeni.",irony
tweet14063,Llega el esposo a su casa: TUM TUM y la esposa dice: ¿Quien es? —Soy el hombre q te hace feliz en la cama! — Pase vecino... Esta abierto #XD,misunderstanding
tweet5044,Sembrar la duda y sentarse a ver qué sale.,reference
tweet12818,Tengo ganas de aplaudirte... en la cara... con dos ladrillos.,unmasking
tweet2122,"A veces la vida te deja un billete de $1000 en tu buró, y tardas en caer en la cuenta de que es porque ya te jodió!",exaggeration
tweet17874,"Las mujeres viven mas que los hombres. Especialmente las viudas
#frases",irony
tweet3066,"#SoyTanRebelde que cuando ""Dora la Exploradora"" me pregunta algo, no le respondo!",parody
tweet13033,"#EstaDeLaVerga que tuiten: ""llegando del antro"" cuando la verdad es que estaban en su casa dormidos y se pararon al baño.",reference
tweet4443,Es preferible llegar tarde que llegar con el celular descargado.,reference
tweet17605,¿Como le explico a mi perro que mi pierna solo lo quiere como amigo?.. #XD,analogy
tweet16089,Van dos espíritus y se cae el del Medium,wordplay
tweet16688,"Todavía no es Navidad, y ya está cayendo nieve.

DE MI NARIZ.",unmasking
tweet18369,"¿Saben por qué no hace goles el Real Madrid? Porque necesita a James para que coordine mejor los pases...

DE COCAÍNA.",wordplay
tweet22382,"Amor es decirle a tu novia que se estacionó bien, aunque tengas que dar dos pasos grandes para llegar a la banqueta.",analogy
tweet936,"Recibir ""mensajes cadenas"" por whatsapp y otras formas de saber que tus amigos son retrasados de por vida.",reference
tweet1114,Hoy en mi graduación llamaron a un tipo que se llamaba Marc y de segundo nombre Anthony LASDKASJD XQ,parody
tweet3760,"EMPRENDER: En lo que se tarda la computadora. 

EM-PRENDER",wordplay
tweet12162,Siempre terminen bien con tu ex porque la madurez es una virtud que te permitirá seguir usando su cuenta de Netflix.,unmasking
tweet12306,"— ¿Y esas lágrimas? ¿Ahora eres un marica? Límpiate y di: “¡SOY DURO COMO EL PUTO ACERO!”.

—Abuelo, ¿quieres dejar de hablarle así al bebé?",unmasking
tweet19778,Maldito traductor de Google escribo NARIZ y me dice NOSE u.u #XD #JAJAJA #RT,reference
tweet22973,Dos ratones comiendo el DVD de Harry Potter. Terminando pregunta uno: -Qué te pareció? -Me gusto más el libro! #fb,absurd
tweet11558,"Yo solo consumo cosas que son sanas para mi cuerpo, como el alcohol, el alcohol desinfecta todas las mamadas que tenemos por dentro.",absurd
tweet10303,"""Yo sería bien puta"" 

—Un hombre diciendo cómo sería si fuera mujer.",reference
tweet22312,"—Cuánto tiempo Arbeloa, cómo va la temporada, ¿Muchos goles? ¿Muchas asistencias? ¿Y en defensa?

—He escrito muchos tuits.",stereotype
tweet16624,"La Tercera Guerra Mundial no nos afectará a los Mexicanos porque el muro de Trump nos protegerá.

—Andrea Legarreta.",irony
tweet23788,Quiero dejar de fumar y me recomendaron el cigarrillo electrónico. ¿Alguien sabe en que sitio web lo puedo descargar? -Alicia Machado,misunderstanding
tweet21967,"Una mujer entra al oftalmólogo. El dr le dice ""Señora la vamos a operar de urgencia"", ""por qué doctor?"" ""Pq acaba de saludar al perchero""",absurd
tweet744,"Dos madres hablando:
- ¡Dígale a su hijo que me deje de imitar!
- Jaimito, ¡deja de hacer el idiota!",embarrassment
tweet19815,"—Me pediste que te llevará a un lugar caro y aquí estamos.

—¡Pero estamos en una gasolinera!

—¿Y ya viste cuánto cuesta el galón, pendeja",misunderstanding
tweet19436,"Los lunes son como la primera vez, cuesta algo al principio pero ya en la semana le entras a lo que sea como si nada.",analogy
tweet17716,Mi aguinaldo es lava.,parody
tweet23279,"Oye, Quiero Que Seamos Más Que Amigos ? —Muy Amigos? —No, Más.. —Super Amigos? —Algo Más... —Superultramegaamigos? —Ya déjalo así, PENDEJA.!",misunderstanding
tweet11235,Mi vecina es tan gorda que primero llena la bañera y después abre el agua by @hadacon #fb,exaggeration
tweet16255,"Trump ya ganó en Kentucky pero seguimos esperando los resultados de McDonald's, Taco Bell, Subway y Burger King #ElectionNight",wordplay
tweet7018,"Soy el Miss Colombia de la Navidad, las coronas me duran menos de 3 minutos.",analogy
tweet3627,¿En qué se parecen los baches a los narcos? En que el gobierno nunca terminará con ellos,analogy
tweet47,Madurar es dejar de creer que el profesor Jirafales sólo entraba a tomar una tacita de café #XD,reference
tweet2856,"- ¿Trabajas? -Obvio, soy ingeniero en mercadotecnia especializado en distribución de productos de belleza - ¿Vendes AVON? -SI.",wordplay
tweet5414,"—¿Con con quien vas a pasar la navidad?
—Con mi novio, ¿Y tú?
—Que lindos.
—¿Y tú?
—Aww en serio, que lindos ustedes, los felicito",absurd
tweet6970,"-La señora dice: Mi amor, mi amor ¿cierto que tengo un cuerpo de palmera? Y el esposo le dice: Si, ¡pero una cara de coco…!",embarrassment
tweet11323,"Lo malo: Es gorda
Lo peor: Usa leggins blancos
Lo horrible: Usa tangas negras.",absurd
tweet8712,"—¿Te gustaría ser la madre de mis hijos? 
—Sí, si quiero. 
—Pues ahí te los dejo.",unmasking
tweet12893,"Kodak se declaró en quiebra.
que flash  #chistesmalos",wordplay
tweet3024,"Hijo, ¿Reprobaste? Sí, YOLO!... ¿YOLO? Sí, yolo de la tlisteza JAJAJAJÁ! ¡Maldito chino, por eso te adoptamos! JÁ! ¡Lo sé, soy telible",wordplay
tweet12378,"#TIPICO ‎-Mamá, ya llegué.
-¿Como te fue?
-Bien.
-¿Quienes fueron?
-Todos.
-¿Que hicieron?
-Nada.
#RT",reference
tweet21099,¿Por qué los perros entierran los huesos?... Porque no tienen bolsillos! (trrtish),absurd
tweet21313,- En la Iglesia: - Padre yo mato a todo aquel que me contradiga - Hijo y tú crees en Dios? - No! - Y ni te lo recomiendo oíste!,unmasking
tweet3078,"AGRADEZCO AL DR. LÓPEZ, QUE GRACIAS A EL VOLVÍ A CAMINAR..TUVE QUE VENDER EL AUTO PARA PAGARLE UNA OPERACION DE AMIGDALAS.  #chistes",absurd
tweet19303,"-¿Ya fuiste al Laberinto? -No, está bueno? -Si, no sabés lo que te perdés.",wordplay
tweet12150,"Mis ""escribiendo"" son eternos cuando busco los emojis. 😂😂",reference
tweet23691,"""Nada más me entero de que te pegan en la escuela y yo te voy a pegar más fuerte pendejo"".

—La cura para el bullying de las mamás de antes.",reference
tweet11415,"Mi felicidad empieza con D., y termina en ormir!! #XD",reference
tweet10533,Tener 280 caracteres no te hace menos pelotudo. Digo.,insults
tweet10119,"Una cosa es “Delinear” los ojos para resaltar la mirada y otra muy diferente querer verse como un mapache rabioso, pónganse vergas, morras.",analogy
tweet6425,—Cuelga tu prime... ¿Aló? ¿ALOOOOOOOOOOO? :(,misunderstanding
tweet7181," ¿Te gusta?  No, ¿por?  Sonreíste al escuchar su nombre.  Como no me voy a reír si se llama Rosa Melano ..",embarrassment
tweet3366,- QUE QUEREMOS? - QUE NUESTRAS NOVIAS NO NOS MANIPULEN! - CUANDO LO QUEREMOS? - Cuando amor? - Mañana - MAÑANA!,absurd
tweet14466,"—Me voy, ya se le acabó la batería a mi celular
—¿Sabes cuántas veces estuve al lado del enchufe para hablarte?
—No, mañana me cuentas, bye.",embarrassment
tweet5213,"Ya voy a dejar de fumar, porque dicen que afecta a ""la larga"", y yo no quiero que me pase nada en ése órgano tan importante de mi cuerpo.",absurd
tweet9254,"#DeMiExAprendí que fuimos felices por muchos años, y después nos conocimos.",irony
tweet21692,"- ay sos re colgado
- quien",misunderstanding
tweet5394,"—Hola, muñeca.

—Adiós, Chucky.",wordplay
tweet4284,No hay nada más difícil que vivir sin ti. Excepto llegar a la clase de las 7. Llegar a la clase de las 7 está cabrón.,exaggeration
tweet18344,"—Hijo ¿Vas a ir al cine?
—No, ¿Por qué?
—¡¿Y ESAS ENTRADAS?!
—¡PAPÁ! Deja mi problema de calvicie.
—JAJA pinche pelón, no aguantas nada.",embarrassment
tweet23953,"-¿Qué dirías si te invitara a salir?
-Aww, que sí.
-Ok, salí de mi casa, dale. Andá.",embarrassment
tweet22615,"Hoy está lindo para aquello¹ 

-----------------------
¹ Dormir la siesta abajo del aire acondicionado",unmasking
tweet5344,"Ella frente al espejo: -Estoy gorda, senos caídos, fea! Dime algo pa levantar el ánimo! -Bueno, cariño, la vista la tienes clarita!",insults
tweet22467,"— Mamá, estoy embarazada. — ¡Tanto que veíamos la rosa de Guadalupe y me sale con esto!",irony
tweet10417,"Borracho en el bus: -¡Me quiero comer UN CULO! Todos voltean y el borracho dice: -Dije UN CULO, no todos! #fb",absurd
tweet9337,"—Hola hijo, veo a tu novia más gordita. —¡¿Cuál embarazo, mamá?! ¡¿CUÁL?!",unmasking
tweet2620,"Me voy a tatuar la palabra ""orgullo"" en la verga, solo para que te lo tragues sin hacerla tanto de pedo, mi amor.",insults
tweet6579,#chiste — #Facebook: ¿Qué estás pensando? — #Twitter: ¿Qué está pasando? — #Myspace: ¿A dónde se fueron todos? #chistes RT,reference
tweet19890,"- Papá, papá. cuando sea mayor quiero ser como tú.
- Gracias hijo ¿Y eso por qué?
- Para tener un hijo como yo.",unmasking
tweet17377,"—Mamá ¡Voy a salir! —¿Me estás avisando o me estás pidiendo permiso? —No mamá, te estoy pidiendo las llaves del carro.",unmasking
tweet20469,"1er acto la piña saca 3 en examen, 2do acto la fresa saca 4, 3er acto la ciruela saca 6, ¿nombre de la obra? La Ciruela Pasa",wordplay
tweet12377,"Que no me vea, que no me vea... - ¡Uy! ¡Hola! No te había visto.",reference
tweet10177,"Cuando te llamaron alcohlica, como te lo tomaste?
-Me lo tome con Whisky! jajaja
-Siempre pasandote de la raya....
-COCAINA!!! DONDE??? #XD",wordplay
tweet6408,"En el barrio me tratan como un objeto sexual. 
Cuando me ven, me gritan, Chau Forro!!",insults
tweet3406,Cuando voy al cine siempre me arreglo y me peino chingón. Uno nunca sabe si va a salir en la grabación de una película pirata.,unmasking
tweet15953,Odio que me despierten cuando estoy estudiando.,absurd
tweet1047,"—MIJO, ¿USTED HA JUGADO ESO DE LA BALLENA AZÚL?
—No😒
—DECOMISADO EL CELULAR, NO QUIERO QUE MUERA",unmasking
tweet16499,"El pelado debajo de la lluvia sonriendo dijo
- A mi me resbala...",absurd
tweet12607,"“Ten cuidado con algunas personas, hoy te abrazan, mañana pueden tener tu billetera”",exaggeration
tweet32,"Los hombres solo le vemos las nalgas a otras mujeres solo para decir: ""Ah, están más bonitas las de mi novia"". Y ustedes haciendo un drama.",irony
tweet15862,"Gente que escribe ""Te amo"" en las paredes de la calle especifiquen a quién. Luego nos hacemos ilusiones y terminamos llorando a media calle.",reference
tweet13776,"Mi amor, me saque la lotería! ¡Haz las maletas! 
– ¡WOOOOWW! ¿empaco para playa o para nieve? 
– Empaca todo, te vas al carajo #xD",unmasking
tweet20203,"Al borracho no le importa ganar o perder,
lo importante es copetín",wordplay
tweet13529,"Tenemos química. — Awwwwwwwwww *--* ¿tu crees? — ¡Si, mira el horario!. #XD #JAJAJA",misunderstanding
tweet23519,Lo malo de los fantasmas es qué no los ves venir.,absurd
tweet16479,"—¿Qué crees que deba hacer para que la gente hable bien de mí?

—Muérete.",absurd
tweet19402,"Lo que publican en Facebook según la edad:

20s: Selfies, fiestas, gatos, memes
30s: Bodas, hijos, selfies en gym
40s: Frases de autoayuda",stereotype
tweet23771,"- ¿A qué te dedicas? -Soy delantero -Ah, ¿jugas al fútbol? -No, vendo delantales",wordplay
tweet13592,"TÍPICO: Dice ""Abre Facil"" y termine usando cuchillo, alicate, pistola, espada láser y machete!",reference
tweet19867,RT @ValenMsalazar: @ChisteMalo que le dice un celular a otro? Tengo celu-litis &lt;- malisimo!! jajaja,wordplay
tweet6929,"- Dislexicos del mundo, uniso !    #CHISTES",wordplay
tweet22248,"-¡Mira, mira, unas vacaciones! 
-¡¿Dónde, dónde?! 
-Ya, olvídalo, ya pasaron...",exaggeration
tweet22370,"-¿Qué día es hoy?
-Martes 13
-¡Agachate y conocelo!
-Mirá que sos boludo Roberto...",insults
tweet14940,-¡Oye! ¡Que me han dicho que tu mujer se la chupa a medio pueblo! -Bahh! Es un pueblo pequeño... #fb,absurd
tweet21011,"Una mujer en posición de perrito, es la mejor amiga de un hombre.",parody
tweet930,"💀Ayer se murió un pene, su alma anda penando; aprieta bien el culito!!! Que a ti te anda buscando!!! #Calaverita de Día de Muertos.",wordplay
tweet8951,"La mejor parte de la película ""el Rey Leon"" es cuando Nicki Minaj levanta a Simba.",analogy
tweet19273,"Hoy estuve tres horas en lo de mi suegra, llegué a casa y armé el arbolito.
Sentí que había estado ocho meses",stereotype
tweet7980,"- ¿Por qué las gallinas cuidan tanto a sus pollitos?
- Porque les costó un huevo tenerlos.
#Chistes #Humor #Anecd...",wordplay
tweet11720,"TIPICO: Levantarse las 12, y tener el descaro de dormir la siesta",exaggeration
tweet968,Si están teniendo un mal día recuerden que mañana puede ser aun peor.,exaggeration
tweet19118,De pequeño Dios me dio a elegir entre tener una memoria increíble o un pito gigante y no me acuerdo lo que elegí... #fb,absurd
